ROLLINGDB_ID,Coll2014,Freschi2020,Lipworth2019,Shitikov2017,Stucki2016,F2,Lineage
SAMEA1018963,4.1.1.3,4.1.i1.2.1,xtype,,4,0.0140276475145781,4
SAMEA1018967,4.8,4.2.1.1.1.1.1.1.i1,,,4.10/PGG3,0.0146922623558137,4
SAMEA1018968,3.1.2.2,3.1.1.i2,"east_african_indian,canetti",,,0.0111488124091129,3
SAMEA1018969,4.3.4.2.1,4.2.1.2.1.1.i3.1,lam,,4.3/LAM,0.0097231754747197,4
SAMEA1018972,4.8,4.2.1.1.1.1.1.1.i1,canetti,,4.10/PGG3,0.0063276306538551,4
SAMEA1018973,4.4.1.1,4.2.1.2.2.1.1,stype,,4,0.0075110959371799,4
SAMEA1018975,4.8,4.2.1.1.1.1.1.1.i1,canetti,,4.10/PGG3,0.0069427527405602,4
SAMEA1018976,4.8,4.2.1.1.1.1.1.1.i1,,,4.10/PGG3,0.0115775768026181,4
SAMEA1018977,2.2.1,2.2.1.1.1.i1,beijing,lin2.2.1,,0.0115167025862068,2
SAMEA1018980,3.1.1,3.1.1.i1,east_african_indian,,,0.0108307045215562,3
SAMEA1018981,4.1.1.3,4.1.i1.2.1,xtype,,4,0.0140127388535031,4
SAMEA1018983,4.8,4.2.1.1.1.1.1.1.i1,,,4.10/PGG3,0.010803575696735,4
SAMEA1018985,4.8,4.2.1.1.1.1.1.1.i1,,,4.10/PGG3,0.0069564334315019,4
SAMEA1018987,4.8,4.2.1.1.1.1.1.1.i1,,,4.10/PGG3,0.0092140921409214,4
SAMEA1018989,4.8,4.2.1.1.1.1.1.1.i1,,,4.10/PGG3,0.0058767971455556,4
SAMEA1018990,3,3.1.1,east_african_indian,,,0.0117764870819146,3
SAMEA1018991,3.1.2.2,3.1.1.i2,"east_african_indian,canetti",,,0.0093847758081334,3
SAMEA1018993,4.3.1,4.2.1.2.1.1.i2,lam,,4.3/LAM,0.0107821324661988,4
SAMEA1018994,3,3.1.1,east_african_indian,,,0.0123823876827827,3
SAMEA1018995,4.8,4.2.1.1.1.1.1.1.i1,canetti,,4.10/PGG3,0.0107386918320859,4
SAMEA1018998,4.8,4.2.1.1.1.1.1.1.i1,,,4.10/PGG3,0.0069789081885856,4
SAMEA1018999,4.8,4.2.1.1.1.1.1.1.i1,,,4.10/PGG3,0.0063165365507452,4
SAMEA1019001,4.8,4.2.1.1.1.1.1.1.i1,canetti,,4.10/PGG3,0.0068064042075953,4
SAMEA1019002,3.1.1,3.1.1.i1,east_african_indian,,,0.016993790197383,3
SAMEA1019003,4.3.4.2.1,4.2.1.2.1.1.i3.1,"lam,indo_oceanic",,4.3/LAM,0.0101320233343567,4
SAMEA1019004,4.8,4.2.1.1.1.1.1.1.i1,caprae,,4.10/PGG3,0.0068575347162695,4
SAMEA1019006,4.8,4.2.1.1.1.1.1.1.i1,canetti,,4.10/PGG3,0.0059947545897339,4
SAMEA1019008,3.1.1,3.1.1.i1,east_african_indian,,,0.0108334999000599,3
SAMEA1019010,4.3.1,4.2.1.2.1.1.i2,lam,,4.3/LAM,0.0068862469953875,4
SAMEA1019011,4.8,4.2.1.1.1.1.1.1.i1,,,4.10/PGG3,0.0108931646327768,4
SAMEA1019012,4.8,4.2.1.1.1.1.1.1.i1,canetti,,4.10/PGG3,0.0111800157218971,4
SAMEA1019013,4,4.2.1.2.1.2,,,4,0.0065125366330185,4
SAMEA1019014,1.2.2,1.2.2.1,indo_oceanic,,,0.0191678035470668,1
SAMEA1019016,4.8,4.2.1.1.1.1.1.1.i1,,,4.10/PGG3,0.0078249678249678,4
SAMEA1019017,4.8,4.2.1.1.1.1.1.1.i1,,,4.10/PGG3,0.0095921189077082,4
SAMEA1019021,4.8,4.2.1.1.1.1.1.1.i1,"canetti,ethiopian,caprae",,4.10/PGG3,0.0067203360168008,4
SAMEA1019022,4.4.1.2,4.2.1.2.2.1.2,stype,,4,0.0104685582268428,4
SAMEA1019024,4.1.1.1,4.1.i1.2.1,xtype,,4,0.0076030209336509,4
SAMEA1019028,4.1.1.3,4.1.i1.2.1,"xtype,canetti",,4,0.0156972053106432,4
SAMEA1019029,4.6.2.2,4.2.1.1.1.2.1.1.1.1.1,cameroon,,4.6.2/Cameroon,0.0103416677575598,4
SAMEA1019031,4.8,4.2.1.1.1.1.1.1.i1,,,4.10/PGG3,0.0114933480280248,4
SAMEA1019032,4.8,4.2.1.1.1.1.1.1.i1,"canetti,ethiopian",,4.10/PGG3,0.0063987271721084,4
SAMEA1019033,4.1.1.3,4.1.i1.2.1,"xtype,canetti",,4,0.0153499092736991,4
SAMEA1019034,4.1.2.1,4.1.i1.1.1.1,haarlem,,4.1.2/Haarlem,0.0164619164619164,4
SAMEA1019036,4.1.1.3,4.1.i1.2.1,"xtype,canetti",,4,0.0158928752578365,4
SAMEA1019037,4.3.4.2.1,4.2.1.2.1.1.i3.1,lam,,4.3/LAM,0.0101470283702629,4
SAMEA1019041,4.1.1.3,4.1.i1.2.1,"xtype,canetti",,4,0.0180357367033518,4
SAMEA1019043,4.8,4.2.1.1.1.1.1.1.i1,,,4.10/PGG3,0.0069616519174041,4
SAMEA1019047,4.1.2.1,4.1.i1.1.1.1,haarlem,,4.1.2/Haarlem,0.0167609618104667,4
SAMEA1019048,3,3.1.1,east_african_indian,,,0.0110176418500102,3
SAMEA1019049,4.8,4.2.1.1.1.1.1.1.i1,canetti,,4.10/PGG3,0.0099052540913006,4
SAMEA1019050,1.1.2,1.1.2,"indo_oceanic,beijing,caprae,canetti",,,0.024390243902439,1
SAMEA1019052,4.8,4.2.1.1.1.1.1.1.i1,,,4.10/PGG3,0.0089517384535547,4
SAMEA1019053,4.3.3,4.2.1.2.1.1.i4.1,lam,,4,0.0160930788887076,4
SAMEA1019054,1.2.2,1.2.2.1,"indo_oceanic,ghana",,,0.0104211078678954,1
SAMEA1019055,1.1.2,1.1.2,"indo_oceanic,east_african_indian",,,0.0225599847050951,1
SAMEA1019056,3.1.1,3.1.1.i1,east_african_indian,,,0.0127334465195246,3
SAMEA1019058,4.8,4.2.1.1.1.1.1.1.i1,,,4.10/PGG3,0.0069756522905627,4
SAMEA1019062,4.3.3,4.2.1.2.1.1.i4.1,"lam,canetti",,4.3/LAM,0.008575624082232,4
SAMEA1019064,4.8,4.2.1.1.1.1.1.1.i1,,,4.10/PGG3,0.0138814735718099,4
SAMEA1019065,3,3.1.1,east_african_indian,,,0.0107909568741688,3
SAMEA1019066,4.1.2.1,4.1.i1.1.1.1,haarlem,,4.1.2/Haarlem,0.0154591903576575,4
SAMEA1019067,3.1.1,3.1.1.i1,east_african_indian,,,0.0119159384704268,3
SAMEA1019068,4.8,4.2.1.1.1.1.1.1.i1,,,4.10/PGG3,0.0071949347659247,4
SAMEA1019071,4.8,4.2.1.1.1.1.1.1.i1,,,4.10/PGG3,0.0092547491475888,4
SAMEA1019075,4.8,4.2.1.1.1.1.1.1.i1,,,4.10/PGG3,0.0091486384673339,4
SAMEA1019077,4.8,4.2.1.1.1.1.1.1.i1,,,4.10/PGG3,0.0083777364062399,4
SAMEA1019080,1.2.2,1.2.2.2,"indo_oceanic,canetti,pinipedii",,,0.0146038700255567,1
SAMEA1019082,4.1.1.3,4.1.i1.2.1,"xtype,canetti",,4,0.0124400673836983,4
SAMEA1019084,4.1.1.3,4.1.i1.2.1,xtype,,4,0.0156341836134947,4
SAMEA1019085,4.8,4.2.1.1.1.1.1.1.i1,"canetti,ethiopian",,4.10/PGG3,0.0066901009184714,4
SAMEA1019088,4.1.1.3,4.1.i1.2.1,xtype,,4,0.015425168407693,4
SAMEA1019092,3.1.2.2,3.1.1.i2,"east_african_indian,canetti",,,0.0072794747359406,3
SAMEA1019093,4.3.3,4.2.1.2.1.1.i4.1,"lam,canetti",,4.3/LAM,0.0077069597069597,4
SAMEA1019094,BOV_AFRI,,bovis,,,0.0169517764532858,BOV_AFRI
SAMEA1019095,4.1.1.3,4.1.i1.2.1,xtype,,4,0.0177172598706692,4
SAMEA1019099,4.8,4.2.1.1.1.1.1.1.i1,,,4.10/PGG3,0.0076676176890156,4
SAMEA1019100,4.1.2.1,4.1.i1.1.1.1,haarlem,,4.1.2/Haarlem,0.014124768790987,4
SAMEA1019101,4.8,4.2.1.1.1.1.1.1.i1,,,4.10/PGG3,0.0099073186321508,4
SAMEA1019102,3.1.1,3.1.1.i1,"east_african_indian,ghana",,,0.009369527145359,3
SAMEA1019108,4.8,4.2.1.1.1.1.1.1.i1,canetti,,4.10/PGG3,0.0065892338619611,4
SAMEA1019109,3.1.1,3.1.1.i1,east_african_indian,,,0.0086864406779661,3
SAMEA1019110,4.8,4.2.1.1.1.1.1.1.i1,,,4.10/PGG3,0.008485856905158,4
SAMEA1019113,1.1.2,1.1.2,indo_oceanic,,,0.0228364735733952,1
SAMEA1019118,BOV_AFRI,,bovis,,,0.015487410947387,BOV_AFRI
SAMEA1019119,4.8,4.2.1.1.1.1.1.1.i1,,,4.10/PGG3,0.0076245290295784,4
SAMEA1019120,3.1.1,3.1.1.i1,east_african_indian,,,0.0092765766439739,3
SAMEA1019121,4.1.1.1,4.1.i1.2.1,xtype,,4,0.0107534153929392,4
SAMEA1019123,4.1.1.1,4.1.i1.2.1,xtype,,4,0.0149384480612291,4
SAMEA1019126,4.1.2.1,4.1.i1.1.1.1,haarlem,,4.1.2/Haarlem,0.0135774587299026,4
SAMEA1019128,5,5,westafrican1,,,0.0170041391654547,5
SAMEA1019133,4.1.1.1,4.1.i1.2.1,"xtype,canetti",,4,0.0081712062256809,4
SAMEA1019134,4.1.1.3,4.1.i1.2.1,xtype,,4,0.0167397369469908,4
SAMEA1019136,BOV_AFRI,,"bovis,canetti",,,0.0147008312152229,BOV_AFRI
SAMEA1019137,4.2.2,4.2.2.1,"tur,canetti",,4,0.0228640192539109,4
SAMEA1019139,4.1.1.1,4.1.i1.2.1,xtype,,4,0.0147597869116856,4
SAMEA1019142,1.2.2,1.2.2.2,"indo_oceanic,canetti,caprae",,,0.0159288146764802,1
SAMEA1019143,4.2.2,4.2.2.1,tur,,4,0.0220907774022211,4
SAMEA1019145,4.1.1.3,4.1.i1.2.1,"xtype,canetti",,4,0.0164295092438167,4
SAMEA1019146,4.1.1.1,4.1.i1.2.1,xtype,,4,0.0082641794115629,4
SAMEA1019150,4.3.3,4.2.1.2.1.1.i4.1,lam,,4,0.005825677795205,4
SAMEA1019151,4.4.1.1,4.2.1.2.2.1.1,"stype,indo_oceanic",,4,0.0123802154633652,4
SAMEA1019154,3.1.1,3.1.1.i1,"east_african_indian,ghana",,,0.0095947350190509,3
SAMEA1019155,1.1.2,1.1.2,indo_oceanic,,,0.0211515246942738,1
SAMEA1019157,4.1.1.1,4.1.i1.2.1,xtype,,4,0.0125947767481044,4
SAMEA1019163,4.1.1.3,4.1.i1.2.1,xtype,,4,0.0162012770418374,4
SAMEA1019164,1.2.2,1.2.2.1,indo_oceanic,,,0.0173244251087632,1
SAMEA1019166,4.1.1.3,4.1.i1.2.1,"xtype,caprae",,4,0.0137821685571411,4
SAMEA1019167,4.1.1.3,4.1.i1.2.1,"xtype,canetti",,4,0.0178053236843048,4
SAMEA1019169,4.1.1.3,4.1.i1.2.1,"xtype,canetti",,4,0.0164457773048273,4
SAMEA1019171,4.1.1.3,4.1.i1.2.1,"xtype,canetti",,4,0.0167429535051794,4
SAMEA1019174,4.1.1.1,4.1.i1.2.1,"xtype,pinipedii",,4,0.0138585666824869,4
SAMEA1019178,2.2.1,2.2.1.1.1,"beijing,caprae",lin2.2.1,,0.0090465631929046,2
SAMEA1019179,4.1.1.3,4.1.i1.2.1,"xtype,canetti",,4,0.0160192230676812,4
SAMEA1019181,3,3.1.1,"east_african_indian,indo_oceanic",,,0.0116710038640485,3
SAMEA1019183,4.1.1.3,4.1.i1.2.1,"xtype,canetti",,4,0.0149198060425214,4
SAMEA1019184,4.8,4.2.1.1.1.1.1.1.i1,,,4.10/PGG3,0.0108342902790953,4
SAMEA1019185,4.1.2.1,4.1.i1.1.1.1,haarlem,,4.1.2/Haarlem,0.0124945517942757,4
SAMEA1019189,4.8,4.2.1.1.1.1.1.1.i1,,,4.10/PGG3,0.010810998713804,4
SAMEA1019192,4.1.1.1,4.1.i1.2.1,xtype,,4,0.0109435246087548,4
SAMEA1019194,4.8,4.2.1.1.1.1.1.1.i1,,,4.10/PGG3,0.0098403267731154,4
SAMEA1019196,4.1,4.1.i1.2.2,"xtype,canetti",,4,0.0161422568412421,4
SAMEA1019197,4.1.1.1,4.1.i1.2.1,xtype,,4,0.007086508891563,4
SAMEA1019198,1.2.2,1.2.2.1,indo_oceanic,,,0.0143395017223423,1
SAMEA1019200,3.1.1,3.1.1.i1,east_african_indian,,,0.0169178598342125,3
SAMEA1019202,4.1.1.3,4.1.i1.2.1,"xtype,canetti",,4,0.0159746018947792,4
SAMEA1019204,3.1.2.2,3.1.1.i2,"east_african_indian,canetti",,,0.0090109651503636,3
SAMEA1019210,4.1.2.1,4.1.i1.1.1.1,haarlem,,4.1.2/Haarlem,0.0133147853736089,4
SAMEA1019211,3,3.1.1,"east_african_indian,indo_oceanic",,,0.0123484592575911,3
SAMEA1019212,4.8,4.2.1.1.1.1.1.1.i1,,,4.10/PGG3,0.0095385537355173,4
SAMEA1019214,3,3.2.1,"east_african_indian,suricattae,ghana",,,0.0054953215505718,3
SAMEA1019215,4.1.1.1,4.1.i1.2.1,"xtype,westafrican1",,4,0.0150126274436441,4
SAMEA1019217,4.8,4.2.1.1.1.1.1.1.i1,,,4.10/PGG3,0.0146307353020278,4
SAMEA1019219,3.1.1,3.1.1.i1,"east_african_indian,ghana",,,0.0082929415328688,3
SAMEA1019222,3.1.2.2,3.1.1.i2,"east_african_indian,canetti",,,0.0172468254469644,3
SAMEA1019224,3.1.1,3.1.1.i1,"east_african_indian,indo_oceanic",,,0.0120564226920318,3
SAMEA1019228,4.1.1.1,4.1.i1.2.1,xtype,,4,0.0073771422086028,4
SAMEA1019229,4.8,4.2.1.1.1.1.1.1.i1,,,4.10/PGG3,0.0094681356016887,4
SAMEA1019233,4.3.4.2.1,4.2.1.2.1.1.i3.1,lam,,4.3/LAM,0.0126280126280126,4
SAMEA1019241,4.1.1.3,4.1.i1.2.1,xtype,,4,0.0151348554427268,4
SAMEA1019244,3,3.2.1,"east_african_indian,suricattae,ghana",,,0.0058958007459992,3
SAMEA1019245,3.1.1,3.1.1.i1,"east_african_indian,caprae",,,0.0063513287648336,3
SAMEA1019246,3.1.1,3.1.1.i1,east_african_indian,,,0.0125465463450635,3
SAMEA1019248,4.8,4.2.1.1.1.1.1.1.i1,canetti,,4.10/PGG3,0.0117995313078156,4
SAMEA1019249,4.1.1.3,4.1.i1.2.1,xtype,,4,0.0162393488976347,4
SAMEA1019250,4.1.1.3,4.1.i1.2.1,xtype,,4,0.0178359600067785,4
SAMEA1019251,4.1.1.1,4.1.i1.2.1,xtype,,4,0.0168992994277768,4
SAMEA1019253,4.1.1.1,4.1.i1.2.1,xtype,,4,0.0088447653429602,4
SAMEA1019256,4.1.1.1,4.1.i1.2.1,xtype,,4,0.0164471998770302,4
SAMEA1019257,4.6.2.2,4.2.1.1.1.2.1.1.1.1.1,cameroon,,4.6.2/Cameroon,0.0061622241329893,4
SAMEA1019258,4.1.1.1,4.1.i1.2.1,xtype,,4,0.0084510174580229,4
SAMEA1019259,4.1.1.3,4.1.i1.2.1,xtype,,4,0.0158735833541882,4
SAMEA1019263,4.4.1.1,4.2.1.2.2.1.1,"stype,east_african_indian",,4,0.006228651798272,4
SAMEA1019265,1.1.2,1.1.2,indo_oceanic,,,0.0225696687771891,1
SAMEA1019266,4.1,4.1.i1.2.2,"xtype,canetti",,4,0.0144349036899512,4
SAMEA1019267,4.8,4.2.1.1.1.1.1.1.i1,,,4.10/PGG3,0.0140234478078938,4
SAMEA1019270,BOV_AFRI,,bovis,,,0.0128919691755924,BOV_AFRI
SAMEA1019271,3.1.1,3.1.1.i1,east_african_indian,,,0.0090467188765865,3
SAMEA1019272,3.1.1,3.1.1.i1,east_african_indian,,,0.0080012675275291,3
SAMEA1019273,4.1.1.1,4.1.i1.2.1,"xtype,canetti",,4,0.0108924436960639,4
SAMEA1019274,3,3.1.1,"east_african_indian,indo_oceanic",,,0.0106289721674337,3
SAMEA1019276,5,5,"westafrican1,canetti",,,0.0117762512266928,5
SAMEA1019281,3.1.1,3.1.1.i1,east_african_indian,,,0.0096939638167164,3
SAMEA1019282,3,3.1.1,"east_african_indian,caprae,indo_oceanic",,,0.0088241624219814,3
SAMEA1019285,4.1.1.1,4.1.i1.2.1,xtype,,4,0.0139419404125286,4
SAMEA1019286,3.1.1,3.1.1.i1,east_african_indian,,,0.00985575689133,3
SAMEA1019288,3,3.1.1,east_african_indian,,,0.0111276815418148,3
SAMEA1019291,4,4.2.1.2.1.2,,,4,0.0069157187176835,4
SAMEA1019293,4.1.1.3,4.1.i1.2.1,"xtype,canetti",,4,0.0170111665478736,4
SAMEA1019297,3.1.1,3.1.1.i1,east_african_indian,,,0.0070404827759617,3
SAMEA1019299,4.1.2.1,4.1.i1.1.1.1,haarlem,,4.1.2/Haarlem,0.0117135401565671,4
SAMEA1019300,3,3.1.1,"east_african_indian,indo_oceanic",,,0.0120915812067731,3
SAMEA1019301,4.8,4.2.1.1.1.1.1.1.i1,,,4.10/PGG3,0.0058236788303079,4
SAMEA1019302,1.1.2,1.1.2,indo_oceanic,,,0.0240051347881899,1
SAMEA1019303,4.4.1.1,4.2.1.2.2.1.1,stype,,4,0.0107071157706892,4
SAMEA1019305,4.1.1.1,4.1.i1.2.1,xtype,,4,0.0142667551426675,4
SAMEA1019306,1.2.2,1.2.2.1,"indo_oceanic,canetti,east_african_indian",,,0.0213982427376298,1
SAMEA1019308,2.2.1,2.2.1.1.1.i1,beijing,lin2.2.1,,0.0108481850151993,2
SAMEA1019309,4.8,4.2.1.1.1.1.1.1.i1,,,4.10/PGG3,0.0119206561129124,4
SAMEA1019313,4.1.1.1,4.1.i1.2.1,xtype,,4,0.0124036205162588,4
SAMEA1019315,3.1.1,3.1.1.i1,east_african_indian,,,0.0129614144068808,3
SAMEA1019317,4.8,4.2.1.1.1.1.1.1.i1,tur,,4.10/PGG3,0.0119146998558093,4
SAMEA1019318,3.1.1,3.1.1.i1,east_african_indian,,,0.0123613312202852,3
SAMEA1019321,4.1.1.1,4.1.i1.2.1,xtype,,4,0.0133282009334552,4
SAMEA1019322,4.8,4.2.1.1.1.1.1.1.i1,,,4.10/PGG3,0.0104964790291864,4
SAMEA1019323,4.1.1.3,4.1.i1.2.1,"xtype,caprae",,4,0.0119103959615081,4
SAMEA1019324,4.1.1.1,4.1.i1.2.1,"xtype,pinipedii",,4,0.0140548858681713,4
SAMEA1019330,2.2.1,2.2.1.1.1.i1,beijing,lin2.2.1,,0.0113993944071721,2
SAMEA104172413,2.2.1,2.2.1.1.2,"beijing,canetti","lin2.2.1,asia_ancestral_2",,0.0086097746264877,2
SAMEA104172414,2.2.1,2.2.1.1.1,"beijing,mungi","europe/russia_B0/W148_outbreak,lin2.2.1",,0.0135871060014302,2
SAMEA104172415,2.2.1,2.2.1.1.1,"beijing,canetti","europe/russia_B0/W148_outbreak,lin2.2.1",,0.0143104443162146,2
SAMEA104172419,2.2.1,2.2.1.1.1,"beijing,canetti,mungi","europe/russia_B0/W148_outbreak,lin2.2.1",,0.0205016130710791,2
SAMEA104172422,2.2.1,2.2.1.1.1,"beijing,canetti,mungi","europe/russia_B0/W148_outbreak,lin2.2.1",,0.0231964741359313,2
SAMEA104172423,2.2.1,2.2.1.1.1,beijing,"europe/russia_B0/W148_outbreak,lin2.2.1",,0.0110603510459245,2
SAMEA104172424,2.2.1,2.2.1.1.1,"beijing,mungi","europe/russia_B0/W148_outbreak,lin2.2.1",,0.0164719246997728,2
SAMEA104172425,2.2.1,2.2.1.1.1,beijing,"europe/russia_B0/W148_outbreak,lin2.2.1",,0.0120817843866171,2
SAMEA104172426,2.2.1,2.2.1.1.1,beijing,"europe/russia_B0/W148_outbreak,lin2.2.1",,0.0136321626617375,2
SAMEA104172427,2.2.1,2.2.1.1.1,beijing,"europe/russia_B0/W148_outbreak,lin2.2.1",,0.0113239919931369,2
SAMEA104172428,2.2.1,2.2.1.1.1.i3,beijing,"lin2.2.1,central_asia",,0.0117913099660797,2
SAMEA104172429,2.2.1,2.2.1.1.1,beijing,"lin2.2.1,asia_ancestral_3",,0.0065043855326697,2
SAMEA104172430,4.2.2.1,4.2.2.1,"tur,ethiopian",,4,0.024525004228449,4
SAMEA104172432,4.2.2.1,4.2.2.1,tur,,4,0.0145796654929577,4
SAMEA104172433,4.2.2.1,4.2.2.1,tur,,4,0.014423351006214,4
SAMEA104172434,4.2.2.1,4.2.2.1,"tur,ethiopian",,4,0.0180954266481884,4
SAMEA104172435,4.2.2.1,4.2.2.1,"tur,ethiopian",,4,0.023252122847393,4
SAMEA104172436,4.2.2.1,4.2.2.1,tur,,4,0.0260487144790257,4
SAMEA104172437,4.2.2.1,4.2.2.1,tur,,4,0.0143395436466401,4
SAMEA104172438,4.2.2.1,4.2.2.1,tur,,4,0.0128569923068816,4
SAMEA104172439,4.2.2.1,4.2.2.1,tur,,4,0.0163294057377049,4
SAMEA104172440,4.2.2.1,4.2.2.1,"tur,ethiopian",,4,0.0133508315877142,4
SAMEA104172441,4.2.2.1,4.2.2.1,tur,,4,0.0148571428571428,4
SAMEA104172442,4.2.2.1,4.2.2.1,tur,,4,0.0151068533529845,4
SAMEA104172444,4.2.2.1,4.2.2.1,tur,,4,0.0136607442172309,4
SAMEA104172446,4.2.2.1,4.2.2.1,tur,,4,0.0143653776215298,4
SAMEA104172447,4.2.2.1,4.2.2.1,tur,,4,0.0144946208851381,4
SAMEA104172448,4.2.2.1,4.2.2.1,tur,,4,0.0255283780574685,4
SAMEA104172449,4.2.2.1,4.2.2.1,tur,,4,0.022978538911771,4
SAMEA104172450,4.2.2.1,4.2.2.1,"tur,canetti",,4,0.0271512713690561,4
SAMEA104172451,4.2.2.1,4.2.2.1,"tur,ethiopian",,4,0.0145787900815766,4
SAMEA104172452,4.2.2.1,4.2.2.1,tur,,4,0.0157566525443899,4
SAMEA104172453,4.2.2.1,4.2.2.1,tur,,4,0.024033231134408,4
SAMEA104172455,4.2.2.1,4.2.2.1,tur,,4,0.015944626413695,4
SAMEA104172456,4.2.2.1,4.2.2.1,tur,,4,0.0231528340080971,4
SAMEA104172457,4.2.2.1,4.2.2.1,"tur,ethiopian",,4,0.0145992959204804,4
SAMEA104172458,4.2.2.1,4.2.2.1,"tur,ethiopian",,4,0.0192178470635667,4
SAMEA104172460,4.2.2.1,4.2.2.1,tur,,4,0.0153588586402678,4
SAMEA104172461,4.2.2.1,4.2.2.1,tur,,4,0.0239753549424055,4
SAMEA104172462,4.2.2.1,4.2.2.1,tur,,4,0.0163427865137677,4
SAMEA104172463,4.2.2.1,4.2.2.1,tur,,4,0.0144659377628259,4
SAMEA104172464,4.2.2.1,4.2.2.1,tur,,4,0.0125664893617021,4
SAMEA104172465,4.2.2.1,4.2.2.1,tur,,4,0.0280309936189608,4
SAMEA104172466,4.2.2.1,4.2.2.1,"tur,ethiopian",,4,0.0164911583548579,4
SAMEA104172467,4.2.1,4.2.2.2.1,ural,,4,0.0342651036970243,4
SAMEA104172468,4.2.1,4.2.2.2.1,"ural,ethiopian",,4,0.0339854348136512,4
SAMEA104172470,4.7,4,,,4.10/PGG3,0.0030892006693268,4
SAMEA104172471,4.7,4,canetti,,4.10/PGG3,0.003135342274865,4
SAMEA104172472,4.7,4,canetti,,4.10/PGG3,0.0034580098800282,4
SAMEA104172473,4.8,4.2.1.1.1.1.1.1.i1,,,4.10/PGG3,0.0121532101409573,4
SAMEA104172474,4.8,4.2.1.1.1.1.1.1.i1,,,4.10/PGG3,0.016607617360496,4
SAMEA104172475,4.8,4.2.1.1.1.1.1.1.i1,,,4.10/PGG3,0.007791046682419,4
SAMEA104172476,4.8,4.2.1.1.1.1.1.1.i1,,,4.10/PGG3,0.0025195263290501,4
SAMEA104172477,4.8,4.2.1.1.1.1.1.1.i1,,,4.10/PGG3,0.0081863091037402,4
SAMEA104172478,4.8,4.2.1.1.1.1.1.1.i1,canetti,,4.10/PGG3,0.0053509600251809,4
SAMEA104172479,4.8,4.2.1.1.1.1.1.1.i1,,,4.10/PGG3,0.003628277153558,4
SAMEA104172482,4.8,4.2.1.1.1.1.1.1.i1,canetti,,4.10/PGG3,0.016661707825052,4
SAMEA104172483,4.8,4.2.1.1.1.1.1.1.i1,canetti,,4.10/PGG3,0.0149686520376175,4
SAMEA104172485,4.8,4.2.1.1.1.1.1.1.i1,,,4.10/PGG3,0.0140883977900552,4
SAMEA104172486,4.8,4.2.1.1.1.1.1.1.i1,,,4.10/PGG3,0.0037348826179748,4
SAMEA104172487,4.8,4.2.1.1.1.1.1.1.i1,,,4.10/PGG3,0.0063938618925831,4
SAMEA104172488,4,4.2.1.2.1.2,,,4,0.0125601842160351,4
SAMEA104172489,4.4.1.1,4.2.1.2.2.1.1,stype,,4,0.00732587247828,4
SAMEA104172490,4.4.1.1,4.2.1.2.2.1.1,stype,,4,0.004294638209266,4
SAMEA104172491,4.4.1.1,4.2.1.2.2.1.1,stype,,4,0.0028648164726947,4
SAMEA104172492,4.4.1.1,4.2.1.2.2.1.1,stype,,4,0.0067998300042498,4
SAMEA104172493,4.4.1.1,4.2.1.2.2.1.1,stype,,4,0.0041400917533848,4
SAMEA104172494,4.4.1.1,4.2.1.2.2.1.1,stype,,4,0.0057759537923696,4
SAMEA104172495,4.1.2,4.1.i1.1.1.1,haarlem,,4,0.0192667915440192,4
SAMEA104172496,4.1.2.1,4.1.i1.1.1.1,"haarlem,pinipedii",,4.1.2/Haarlem,0.016730481105377,4
SAMEA104172497,4.1.2.1,4.1.i1.1.1.1,haarlem,,4.1.2/Haarlem,0.0195121951219512,4
SAMEA104172498,4.1.2.1,4.1.i1.1.1.1,haarlem,,4.1.2/Haarlem,0.0155348625936861,4
SAMEA104172499,4.1.2.1,4.1.i1.1.1.1,haarlem,,4.1.2/Haarlem,0.0193078324225865,4
SAMEA104172500,4.1.2.1,4.1.i1.1.1.1,haarlem,,4.1.2/Haarlem,0.0292659076622197,4
SAMEA104172502,4.1.2.1,4.1.i1.1.1.1,haarlem,,4.1.2/Haarlem,0.0209767983896599,4
SAMEA104172503,4.1.2.1,4.1.i1.1.1.1,haarlem,,4.1.2/Haarlem,0.0161952156451894,4
SAMEA104172505,4.1.2.1,4.1.i1.1.1.1,haarlem,,4.1.2/Haarlem,0.0142185219224739,4
SAMEA104172506,4.1.2.1,4.1.i1.1.1.1,haarlem,,4.1.2/Haarlem,0.0131279836326437,4
SAMEA104172507,4.1.2.1,4.1.i1.1.1.1,"haarlem,canetti",,4.1.2/Haarlem,0.0197396963123644,4
SAMEA104172509,4.1.2.1,4.1.i1.1.1.1,"haarlem,canetti",,4.1.2/Haarlem,0.013166779203241,4
SAMEA104172510,4.1.2.1,4.1.i1.1.1.1,haarlem,,4.1.2/Haarlem,0.0149540264726684,4
SAMEA104172511,4.1.2.1,4.1.i1.1.1.1,haarlem,,4.1.2/Haarlem,0.0381596162232882,4
SAMEA104172512,4.1.2.1,4.1.i1.1.1.1,haarlem,,4.1.2/Haarlem,0.0206877654473215,4
SAMEA104172513,4.1.2.1,4.1.i1.1.1.1,haarlem,,4.1.2/Haarlem,0.0189935865811544,4
SAMEA104172514,4.1.2.1,4.1.i1.1.1.1,haarlem,,4.1.2/Haarlem,0.016750418760469,4
SAMEA104172515,4.1,4.1.i1.2.1,xtype,,4,0.0195003046922608,4
